host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,popularity,host_is_local,host_years,review_years_range
3,1.0,1.0,1,1,1,1,0,8,3.0,4.0,6000.0,5,365,1,0,0,0,17,5.0,5.0,4.83,5.0,5.0,4.67,4.83,1,0.63,2,0,1,0.73
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,801.0,25,365,1,30,60,90,95,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1,0.1,1,1,2,0.0
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,1221.0,25,365,1,30,60,90,94,4.0,4.25,4.63,4.25,4.13,3.88,3.75,1,0.72,2,1,2,0.16
3,1.0,0.97,0,2,1,1,0,12,3.0,8.0,6685.0,1,60,1,12,26,56,327,4.88,4.62,4.27,4.87,4.93,4.6,4.6,0,3.7,3,1,6,0.86
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,1221.0,25,365,1,30,60,90,94,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,0.47,1,1,2,0.0
3,0.98,0.99,0,92,1,1,0,3,1.0,1.0,1900.0,1,365,1,21,51,81,81,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,0.11,1,1,7,0.0
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,799.0,25,365,1,30,60,90,94,4.0,5.0,5.0,3.0,3.0,5.0,5.0,1,0.09,1,1,2,0.0
3,1.0,1.0,1,4,1,1,0,3,2.0,2.0,3538.0,5,730,1,8,26,55,330,4.96,4.96,4.96,4.91,4.95,4.96,4.95,1,2.18,0,1,6,0.85
3,0.99,0.89,1,14,1,1,0,5,2.0,2.0,6929.0,20,365,1,20,50,80,80,4.94,4.9,4.97,4.94,4.97,4.97,4.87,0,2.77,0,1,1,0.86
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,1221.0,25,365,1,30,60,90,94,3.5,4.0,4.5,2.0,4.0,4.0,4.5,1,0.18,1,1,2,0.08
3,0.99,0.99,0,241,1,1,0,2,1.0,1.0,972.0,25,365,1,12,42,72,76,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.09,1,1,2,0.0
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,2274.0,1,180,1,25,55,85,360,4.33,4.52,4.67,4.52,4.71,4.71,4.38,1,2.09,0,1,5,0.75
3,1.0,1.0,1,9,1,1,0,2,1.0,1.0,815.0,1,180,1,24,54,84,174,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.1,1,1,8,0.0
3,1.0,0.98,0,101,1,1,0,1,1.0,1.0,1764.0,20,365,1,6,36,66,341,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.27,1,1,6,0.0
3,1.0,1.0,0,257,1,1,0,2,1.0,1.0,2090.0,5,365,1,19,49,79,170,4.25,4.5,4.5,4.0,4.5,4.5,4.5,1,0.43,2,1,8,0.29
3,1.0,0.98,0,101,1,1,0,1,1.0,1.0,1764.0,25,365,1,30,60,90,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.51,2,1,6,0.51
3,1.0,0.99,1,203,1,1,0,4,2.0,2.0,3540.0,5,365,1,20,50,80,170,4.64,4.55,4.73,4.82,4.73,4.55,4.55,1,1.05,0,1,8,0.82
3,1.0,0.93,1,2,1,1,2,2,1.0,2.0,3000.0,5,1125,1,0,0,30,305,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0,0.11,1,1,1,0.0
3,1.0,0.9,1,70,1,1,0,3,1.0,1.0,867.0,1,30,1,18,47,77,352,5.0,5.0,4.9,4.9,4.9,5.0,4.9,0,1.0,2,0,7,0.75
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,2274.0,1,365,1,25,55,85,360,4.55,4.59,4.59,4.55,4.73,4.5,4.59,1,2.04,0,1,5,0.82
3,1.0,1.0,0,5,1,1,2,2,2.0,1.0,999.0,2,365,1,8,8,33,307,4.85,4.85,4.62,4.69,4.85,4.92,4.92,0,1.24,0,1,1,0.84
3,0.99,1.0,0,23,1,1,0,3,1.0,2.0,2103.0,7,60,1,1,31,61,241,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.12,1,1,1,0.0
3,1.0,1.0,0,41,1,1,0,3,1.0,2.0,950.0,2,365,1,22,52,82,357,4.67,4.67,4.67,4.67,4.33,4.67,4.33,1,0.29,1,1,6,0.19
3,1.0,1.0,1,35,1,1,0,3,1.0,1.0,1729.0,1,365,1,0,0,0,0,4.72,4.86,4.67,4.84,4.88,4.86,4.59,1,4.54,3,1,7,0.84
3,1.0,0.91,1,13,1,1,0,2,1.0,1.0,1200.0,1,1125,1,22,50,80,355,4.91,4.91,5.0,4.82,5.0,4.73,4.82,0,1.03,0,1,7,0.87
3,1.0,0.99,0,3,1,1,0,2,1.0,1.0,2163.0,7,90,1,6,8,9,9,4.78,4.89,5.0,4.78,4.94,4.78,4.78,0,1.79,0,1,3,0.62
2,1.0,0.97,0,5,1,1,0,2,1.0,1.0,2543.0,6,365,1,17,47,61,318,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3.0,1,1,8,0.06
3,1.0,1.0,1,13,1,1,0,2,1.0,1.0,590.0,30,360,1,0,0,0,193,4.75,5.0,4.75,5.0,5.0,4.75,5.0,1,0.38,2,1,8,0.25
3,1.0,1.0,1,3,1,1,2,4,3.0,3.0,2900.0,28,365,1,30,60,90,91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.12,1,1,6,0.0
3,1.0,1.0,0,5,1,1,2,2,2.0,1.0,999.0,2,365,1,2,2,26,300,4.83,5.0,4.67,4.67,5.0,5.0,4.67,0,0.54,2,1,1,0.84
3,1.0,1.0,0,5,1,1,2,1,2.0,1.0,749.0,2,365,1,9,9,33,307,4.71,4.96,4.83,4.78,5.0,4.91,4.83,0,2.22,0,1,1,0.87
3,1.0,1.0,0,5,1,1,2,1,2.0,1.0,749.0,2,365,1,7,7,32,279,4.63,4.75,4.5,4.38,4.88,4.63,4.63,0,0.77,2,1,1,0.82
3,0.99,1.0,1,24,1,1,0,3,1.0,1.0,2356.0,1,365,1,6,26,50,325,4.79,4.79,4.68,4.63,4.89,5.0,4.84,1,1.76,0,1,6,0.86
0,0.19,0.74,0,29,1,1,0,2,1.0,1.0,1690.0,7,365,1,16,46,76,351,4.8,5.0,5.0,4.8,5.0,5.0,5.0,0,0.45,2,1,4,0.38
3,1.0,1.0,0,7,1,1,2,2,2.0,1.0,479.0,3,365,1,7,30,57,332,4.56,4.67,4.56,4.89,4.89,4.44,4.72,0,1.68,0,1,3,0.87
2,0.93,0.97,1,17,1,1,0,2,1.0,1.0,999.0,28,365,1,2,32,62,337,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,0.27,1,1,11,0.17
1,0.61,0.9,0,45,1,1,0,2,1.0,1.0,2486.0,7,365,1,13,43,73,348,4.62,4.75,4.85,4.77,4.77,4.92,4.62,0,1.21,0,1,5,0.35
2,0.93,0.97,1,17,1,1,0,2,1.0,1.0,998.0,28,365,1,21,51,81,356,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.28,1,1,11,0.0
3,1.0,0.93,0,2,1,1,0,6,2.0,4.0,4593.0,1,1125,1,1,10,40,131,5.0,5.0,4.92,4.85,5.0,4.77,4.92,0,2.29,0,1,3,0.44
3,1.0,1.0,0,4,1,1,2,2,1.0,1.0,690.0,1,365,1,10,40,70,345,4.33,5.0,5.0,5.0,5.0,4.33,5.0,0,0.3,1,1,7,0.57
3,0.97,0.98,0,309,1,1,0,6,1.0,2.0,3586.0,1,365,1,21,44,74,81,4.6,4.64,4.72,4.52,4.72,4.52,4.68,0,2.44,0,0,6,0.8
3,0.98,0.99,0,314,1,1,0,4,1.0,1.0,2057.0,1,365,1,18,48,78,86,4.53,4.53,4.35,4.65,4.47,4.71,4.47,0,1.69,0,0,6,0.77
2,1.0,0.88,0,1,1,1,0,2,1.0,1.0,1360.0,2,60,1,1,17,47,322,4.75,4.5,5.0,5.0,5.0,4.0,4.25,0,0.39,2,0,2,0.33
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,974.0,30,365,1,11,41,71,75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.2,1,1,7,0.0
3,1.0,0.99,0,118,1,1,2,2,1.0,1.0,1180.0,1,365,1,23,53,83,358,5.0,5.0,5.0,5.0,4.5,5.0,4.5,1,0.21,1,0,9,0.16
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,974.0,30,365,1,11,41,71,75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.1,1,1,7,0.0
0,0.14,0.64,0,7,1,0,0,2,1.0,1.0,650.0,70,365,1,29,59,89,364,3.5,4.5,5.0,3.5,1.0,4.5,3.5,0,0.19,1,0,5,0.13
3,1.0,1.0,1,13,1,1,0,2,1.0,1.0,950.0,5,60,1,20,50,80,80,5.0,5.0,5.0,4.86,5.0,4.57,5.0,1,0.64,2,1,6,0.87
2,1.0,0.91,0,2,1,1,0,2,1.0,1.0,1385.0,30,365,1,17,19,21,145,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,0.4,2,0,9,0.66
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,974.0,30,365,1,11,41,71,75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.4,2,1,7,0.0
3,1.0,1.0,0,143,1,1,0,6,2.0,2.0,3013.0,2,365,1,12,18,18,18,4.78,4.83,4.61,5.0,4.83,4.89,4.72,0,1.82,0,1,7,0.79
3,1.0,1.0,0,5,1,1,0,8,5.0,4.0,8200.0,2,28,1,24,54,84,174,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.32,1,1,1,0.36
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,974.0,30,365,1,11,41,71,120,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.12,1,1,7,0.0
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,1224.0,30,365,1,30,60,90,139,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.29,1,1,7,0.0
3,1.0,1.0,1,22,1,1,0,2,1.0,1.0,2006.0,2,60,1,1,6,36,127,4.74,4.57,4.7,4.87,4.7,4.83,4.78,1,2.18,0,0,9,0.82
3,1.0,1.0,1,2,1,1,0,2,1.0,1.0,1390.0,2,1125,1,3,13,33,271,4.9,4.87,4.84,4.9,4.94,4.74,4.84,0,3.05,0,1,8,0.77
3,1.0,0.99,1,17,1,1,0,3,1.0,2.0,1190.0,20,365,1,3,28,58,149,4.75,4.75,4.75,5.0,5.0,4.38,4.5,1,0.81,2,1,12,0.58
3,1.0,0.99,1,17,1,1,0,4,1.0,2.0,1290.0,22,365,1,0,0,0,84,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,0.49,2,1,12,0.44
0,0.14,0.64,0,7,1,0,0,4,2.0,2.0,1800.0,15,365,1,29,59,86,338,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.13,1,0,5,0.0
3,1.0,1.0,1,11,1,1,0,2,1.0,1.0,1175.0,1,60,1,5,25,55,145,4.85,4.77,4.91,4.75,4.96,4.45,4.75,1,4.97,3,1,1,0.83
3,1.0,1.0,1,22,1,1,0,3,1.0,1.0,2056.0,2,60,1,0,9,39,129,4.81,4.85,4.88,4.96,5.0,4.77,4.77,1,2.39,0,0,9,0.81
3,1.0,0.97,1,3,1,1,2,2,1.0,1.0,600.0,28,1125,1,4,4,4,271,4.75,4.75,5.0,5.0,5.0,4.75,5.0,0,0.56,2,1,1,0.57
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,1224.0,30,365,1,30,60,90,94,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.29,1,1,7,0.0
3,1.0,0.99,1,203,1,1,0,2,1.0,1.0,2059.0,5,365,1,2,4,32,122,5.0,4.75,5.0,4.88,5.0,4.88,4.88,1,1.4,2,1,8,0.38
2,0.98,0.98,0,106,1,1,2,2,1.0,2.0,691.0,30,365,1,6,28,58,333,5.0,4.0,4.0,5.0,4.0,4.0,4.0,0,0.13,1,0,10,0.0
3,0.89,0.99,0,16,1,1,2,2,3.0,1.0,6680.0,1,365,1,30,60,90,90,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.09,1,1,2,0.0
3,1.0,0.99,1,12,1,1,0,2,1.0,1.0,1180.0,3,365,1,0,0,0,174,4.8,4.8,5.0,5.0,5.0,4.8,4.8,1,0.47,2,1,1,0.45
3,1.0,0.79,0,249,1,1,2,2,1.0,1.0,1390.0,1,365,1,30,60,90,365,3.8,4.0,3.8,4.2,4.6,4.2,3.8,0,0.45,2,1,8,0.52
1,0.61,0.9,0,45,1,1,0,2,1.0,1.0,1779.0,7,365,1,11,39,69,344,4.92,4.92,4.85,4.77,4.69,4.77,4.77,0,1.24,0,1,5,0.73
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,974.0,30,365,1,11,41,71,73,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.51,2,1,7,0.0
3,1.0,0.79,0,249,1,1,2,2,1.0,1.0,1319.0,1,365,1,22,52,82,357,4.13,4.27,4.14,4.53,4.67,4.43,4.33,0,1.4,0,1,8,0.87
3,1.0,0.97,0,2,1,1,0,2,1.0,2.0,3050.0,2,365,1,19,49,79,259,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.79,1,1,5,0.26
3,1.0,0.9,1,70,1,1,0,4,1.0,2.0,1296.0,1,18,1,24,54,84,359,4.8,4.8,4.8,5.0,5.0,4.8,4.8,0,0.46,2,0,7,0.43
3,1.0,1.0,0,257,1,1,0,2,1.0,1.0,1870.0,5,365,1,23,53,83,358,4.88,5.0,4.88,5.0,4.88,5.0,4.88,1,0.81,2,1,8,0.16
3,1.0,1.0,0,6,1,1,0,3,1.0,1.0,780.0,20,365,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.48,1,1,8,0.26
3,1.0,0.97,0,207,1,1,0,2,1.0,1.0,1287.0,30,365,1,30,60,90,94,1.0,3.0,3.5,2.5,2.0,2.0,2.0,1,0.18,1,1,7,0.03
3,1.0,1.0,0,19,1,1,0,2,1.0,1.0,1164.0,1,40,1,25,55,85,360,4.5,4.5,4.0,4.0,4.5,3.0,4.5,1,0.2,1,1,3,0.14
3,1.0,1.0,1,25,1,1,0,4,1.0,2.0,4070.0,1,365,1,18,48,59,59,4.82,4.79,4.85,4.79,4.91,4.85,4.82,1,3.26,0,0,6,0.82
3,1.0,1.0,1,24,1,1,0,4,1.0,2.0,4771.0,2,365,1,1,8,20,226,4.98,4.98,4.93,4.89,4.98,4.95,4.91,0,4.31,3,1,4,0.82
3,1.0,0.99,1,2,1,1,0,2,1.0,1.0,1957.0,2,1125,1,9,17,32,293,5.0,5.0,5.0,5.0,5.0,4.94,5.0,1,5.93,0,1,2,0.43
3,1.0,1.0,0,68,1,1,0,2,1.0,1.0,1053.0,28,365,1,3,3,32,307,4.5,4.5,4.5,4.5,4.5,4.25,4.75,1,0.46,2,1,6,0.58
3,1.0,1.0,0,111,1,1,0,2,1.0,1.0,891.0,25,180,1,6,36,66,341,5.0,5.0,5.0,5.0,5.0,4.25,5.0,1,0.45,2,1,4,0.67
3,1.0,0.96,1,23,1,1,0,2,1.0,1.0,3500.0,1,365,1,7,22,37,128,4.72,4.79,4.67,4.82,4.74,4.77,4.67,1,3.61,3,1,5,0.87
3,1.0,0.99,0,118,1,1,0,16,8.0,16.0,8696.0,1,365,1,24,54,84,359,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.2,1,0,9,0.39
3,1.0,0.79,0,249,1,1,2,2,1.0,1.0,1276.0,1,365,1,27,57,87,362,4.54,4.54,4.31,4.54,4.92,4.69,4.69,0,1.22,0,1,8,0.84
3,1.0,1.0,1,2,1,1,0,2,1.0,1.0,940.0,28,1125,1,0,3,3,50,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.33,1,1,9,0.46
2,1.0,0.75,0,13,1,1,0,3,1.0,1.0,1021.0,1,365,1,16,46,76,351,4.6,5.0,4.4,5.0,5.0,5.0,4.8,0,0.94,2,0,8,0.29
3,1.0,1.0,0,257,1,1,0,4,2.0,2.0,3850.0,5,365,1,5,22,52,142,4.77,4.69,4.85,4.85,4.62,4.77,4.85,1,1.22,0,1,8,0.79
3,1.0,0.97,1,1,1,1,2,2,1.0,2.0,1228.0,3,365,1,14,38,61,330,4.96,5.0,4.92,4.88,5.0,4.8,4.84,0,2.42,0,1,5,0.8
3,1.0,0.99,1,61,1,1,0,2,1.0,1.0,2214.0,1,365,1,15,45,75,350,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.38,2,0,11,0.82
3,1.0,0.99,1,61,1,1,0,2,1.0,1.0,1719.0,1,365,1,25,55,85,360,4.7,4.6,4.6,4.9,5.0,4.8,4.6,0,0.93,2,0,11,0.76
2,0.96,0.55,1,4,1,1,0,2,1.0,1.0,1480.0,1,365,1,25,55,85,360,4.8,4.8,4.73,4.73,4.73,4.87,4.53,0,1.39,0,1,6,0.81
3,0.96,0.94,0,2,1,1,2,1,1.0,1.0,1999.0,1,365,1,21,28,51,326,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.1,1,1,1,0.0
3,1.0,0.98,1,3,1,1,2,3,1.0,2.0,539.0,2,40,1,19,22,45,320,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0,1.53,2,1,2,0.28
3,1.0,0.99,1,61,1,1,0,2,1.0,1.0,2257.0,1,365,1,23,53,83,358,4.88,5.0,4.88,5.0,5.0,5.0,5.0,0,0.74,2,0,11,0.87
3,1.0,1.0,0,19,1,1,0,2,1.0,1.0,1050.0,1,31,1,24,52,82,357,4.75,4.69,4.94,4.75,4.69,4.38,4.5,0,1.49,0,1,3,0.83
3,0.93,0.92,0,4,1,1,2,3,2.0,2.0,2114.0,5,30,1,15,45,75,350,4.91,4.91,4.91,4.82,5.0,4.91,5.0,0,1.15,0,1,1,0.74
3,1.0,0.98,1,3,1,1,2,4,1.0,3.0,654.0,3,40,1,3,29,48,323,4.87,4.6,4.8,4.8,4.93,4.27,4.8,0,1.38,0,1,2,0.86
1,0.9,1.0,0,3,1,1,0,2,1.0,1.0,1310.0,14,365,1,15,16,46,321,4.33,4.33,4.67,4.5,4.0,4.17,3.5,1,0.59,2,0,4,0.59
3,1.0,1.0,0,15,1,1,0,12,2.0,6.0,5000.0,1,365,1,0,0,0,28,4.58,4.42,4.58,4.67,4.83,4.5,4.5,0,1.1,0,1,5,0.63
3,1.0,1.0,0,3,1,1,2,2,1.0,1.0,1399.0,1,1125,1,30,60,90,365,5.0,3.0,5.0,5.0,5.0,4.0,3.0,1,0.23,1,1,8,0.0
3,1.0,1.0,1,7,1,1,2,2,1.0,1.0,486.0,1,365,1,26,51,81,355,4.82,4.92,4.75,4.81,4.93,4.78,4.85,1,6.97,3,1,5,0.84
3,1.0,0.94,0,6,1,1,0,4,2.0,2.0,1415.0,28,365,1,2,2,2,244,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1,1.0,1,1,7,0.0
3,0.98,0.98,0,15,1,1,2,1,1.0,1.0,351.0,1,365,1,30,60,90,365,4.0,4.4,4.2,4.6,4.0,4.2,4.2,1,0.48,2,1,1,0.43
2,1.0,0.91,1,2,1,1,0,2,1.0,1.0,1096.0,3,1125,1,2,28,58,333,4.5,4.5,4.88,4.75,4.75,4.88,4.5,0,0.94,2,1,5,0.67
3,0.99,1.0,0,105,1,1,0,2,1.0,1.0,2905.0,21,365,1,25,33,63,338,4.86,4.86,4.57,4.86,4.29,5.0,4.86,1,0.74,2,1,3,0.7
1,0.75,1.0,0,5,1,1,0,2,1.0,1.0,585.0,1,365,1,30,60,90,365,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,0.1,1,1,9,0.0
3,1.0,0.7,0,8,1,1,0,2,1.0,1.0,850.0,14,365,1,1,31,61,336,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.13,1,1,8,0.0
3,1.0,0.96,1,10,1,1,0,3,1.0,2.0,1900.0,3,365,1,12,42,72,347,4.94,5.0,4.97,5.0,4.97,4.91,4.94,0,3.14,0,0,5,0.82
3,1.0,0.96,1,8,1,1,0,2,1.0,1.0,435.0,30,365,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,4.6,5.0,1,0.4,2,1,8,0.71
3,1.0,1.0,0,52,1,1,0,2,1.0,1.0,700.0,1,365,1,26,56,86,361,5.0,5.0,4.75,4.75,5.0,4.75,5.0,1,0.37,2,0,11,0.42
3,1.0,1.0,1,4,1,1,0,2,1.0,1.0,1171.0,14,730,1,4,10,12,252,4.89,4.89,4.78,4.89,5.0,5.0,4.89,1,1.02,2,1,8,0.64
3,1.0,1.0,1,1,1,1,2,4,1.0,2.0,1990.0,4,1125,1,11,24,53,328,4.92,4.92,4.92,4.92,5.0,4.5,5.0,0,1.21,0,1,1,0.68
3,1.0,1.0,0,19,1,1,0,2,1.0,1.0,1429.0,1,365,1,23,53,83,358,5.0,5.0,5.0,5.0,5.0,4.25,4.75,1,0.39,2,1,3,0.82
3,1.0,0.94,1,8,1,1,0,2,1.0,1.0,2824.0,5,365,1,24,54,78,353,4.0,4.33,4.0,4.33,4.0,4.0,4.0,0,0.29,1,1,6,0.74
1,0.65,1.0,1,10,1,1,0,2,1.0,1.0,575.0,28,365,1,0,21,51,326,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.28,1,1,3,0.8
3,1.0,0.91,0,3,1,1,0,2,1.0,1.0,2000.0,28,365,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.88,2,1,10,0.38
3,1.0,0.98,1,5,1,1,2,2,1.0,1.0,799.0,1,1125,1,23,53,83,358,5.0,5.0,4.82,5.0,5.0,5.0,5.0,1,1.64,0,0,1,0.82
3,1.0,1.0,0,12,1,1,2,2,1.0,1.0,800.0,1,14,1,30,60,90,181,5.0,5.0,5.0,4.5,5.0,4.5,5.0,0,0.19,1,1,7,0.62
3,0.99,0.89,1,14,1,1,0,5,2.0,3.0,8285.0,20,365,1,7,37,67,337,5.0,5.0,5.0,5.0,5.0,4.83,5.0,0,0.58,2,1,1,0.72
3,1.0,0.99,1,9,1,1,2,2,1.0,1.0,454.0,1,365,1,0,0,0,0,4.43,3.86,4.14,4.57,4.71,4.14,4.43,0,0.58,2,1,8,0.79
3,1.0,1.0,0,35,1,1,0,7,2.0,4.0,2514.0,4,365,1,0,0,0,0,4.79,4.79,4.79,4.93,4.93,4.5,4.86,0,1.2,0,1,7,0.67
3,1.0,1.0,1,3,1,1,0,2,1.0,1.0,2321.0,15,180,1,5,35,65,340,4.95,4.95,4.65,5.0,5.0,4.85,4.9,1,1.95,0,1,3,0.81
3,1.0,1.0,1,14,1,1,2,2,1.0,2.0,1200.0,30,365,1,0,9,39,314,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.14,1,1,8,0.0
3,1.0,0.99,1,66,1,1,0,4,1.0,2.0,3783.0,1,180,1,9,27,46,318,4.85,4.77,4.85,4.31,4.69,4.85,4.77,1,1.23,0,1,1,0.82
3,1.0,1.0,1,9,1,1,2,2,1.0,1.0,1021.0,1,1125,1,21,48,78,353,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.89,2,1,1,0.64
3,1.0,0.99,1,14,1,1,2,3,1.0,1.0,1280.0,1,30,1,0,0,0,0,4.96,4.96,5.0,4.88,5.0,4.88,4.96,1,2.34,0,1,7,0.81
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,997.0,30,365,1,26,56,86,361,3.33,5.0,4.0,4.67,3.33,4.67,4.0,1,0.32,1,1,5,0.48
3,1.0,0.69,1,25,1,1,0,2,1.0,1.0,1000.0,30,365,1,4,34,64,64,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.25,1,1,6,0.5
3,1.0,0.99,1,66,1,1,0,4,1.0,2.0,3286.0,1,180,1,24,54,84,359,4.78,5.0,4.89,4.44,5.0,4.33,4.78,1,0.98,2,1,1,0.74
3,1.0,0.99,1,66,1,1,0,2,1.0,1.0,5663.0,1,180,1,28,58,88,363,4.52,4.61,4.7,4.35,4.65,4.48,4.43,1,2.17,0,1,1,0.78
3,1.0,0.79,0,249,1,1,2,2,1.0,1.0,1276.0,1,365,1,10,37,67,342,4.43,4.46,4.36,4.68,4.68,4.43,4.46,0,2.87,0,1,8,0.79
3,1.0,0.98,0,1,1,1,0,4,2.0,2.0,1613.0,1,1125,1,11,35,62,337,4.44,4.44,4.39,4.61,4.89,4.11,4.56,0,1.71,0,1,8,0.81
3,1.0,0.99,1,66,1,1,0,2,1.0,1.0,3669.0,1,180,1,24,54,84,359,4.83,4.89,4.78,4.69,5.0,4.72,4.75,1,3.6,3,1,1,0.81
3,1.0,0.69,1,25,1,1,0,2,1.0,1.0,1000.0,30,365,1,4,4,29,120,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.52,2,1,6,0.42
3,1.0,0.99,1,66,1,1,0,2,1.0,1.0,2241.0,1,180,1,25,55,85,360,4.65,4.67,4.69,4.69,4.71,4.6,4.65,1,5.03,3,1,1,0.84
3,0.99,0.98,0,85,1,1,0,2,1.0,1.0,800.0,14,365,1,4,19,49,324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.11,1,1,3,0.0
3,0.99,0.98,0,85,1,1,0,2,1.0,1.0,800.0,14,365,1,4,19,49,324,4.67,4.83,4.67,4.67,4.83,4.5,4.83,1,0.65,2,1,3,0.57
3,1.0,0.89,1,2,1,1,0,2,1.0,1.0,1290.0,7,365,1,21,51,81,356,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.62,2,1,1,0.64
1,1.0,1.0,1,1,1,1,0,4,2.0,2.0,2100.0,30,365,1,12,42,72,346,4.88,4.88,4.38,5.0,5.0,4.75,4.88,0,0.78,2,0,10,0.73
3,1.0,1.0,0,41,1,1,0,3,1.0,2.0,950.0,2,365,1,17,47,77,352,4.67,4.67,5.0,5.0,5.0,4.0,5.0,1,0.29,1,1,6,0.33
3,1.0,1.0,0,4,1,1,0,2,1.0,2.0,950.0,1,365,1,16,37,67,67,4.63,4.88,4.75,5.0,5.0,4.75,4.63,0,0.77,2,1,1,0.81
3,1.0,1.0,1,9,1,1,0,2,1.0,1.0,2419.0,1,365,1,0,0,0,0,4.93,4.93,4.9,4.97,4.97,4.84,4.91,1,31.4,3,1,7,0.88
3,1.0,1.0,1,39,1,1,0,2,1.0,1.0,2700.0,18,365,1,8,9,9,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.38,1,1,5,0.26
2,1.0,1.0,1,6,1,1,0,2,1.0,1.0,2000.0,30,365,1,9,25,55,235,4.8,4.8,4.6,5.0,5.0,5.0,4.6,0,0.47,2,1,10,0.64
3,1.0,0.94,0,7,1,1,2,1,3.0,2.0,366.0,1,365,1,0,0,25,300,4.31,4.31,4.62,4.46,4.46,4.62,4.38,0,1.26,0,1,5,0.8
3,0.99,0.99,0,77,1,1,0,2,1.0,1.0,800.0,28,365,1,4,18,48,323,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1,0.1,1,1,9,0.0
3,1.0,0.98,0,101,1,1,0,2,1.0,1.0,1536.0,25,365,1,16,46,76,351,4.88,4.88,4.5,4.75,5.0,5.0,5.0,1,0.76,2,1,6,0.77
